gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11397      	50    	15364.2	1930.41	11397	18615
1  	8506       	43    	13683.9	1941.44	8506 	16648
2  	8479       	43    	12574.6	2354.36	8479 	16612
3  	8479       	34    	11630  	2392.5 	8479 	16723
4  	8479       	38    	10912.5	2415.63	8479 	16923
5  	8479       	38    	10519.3	2346.25	8479 	15932
6  	8479       	30    	10411.7	2239.58	8479 	15101
7  	8479       	41    	10124.1	2145.88	8479 	16239
8  	8479       	39    	9950.48	1835.69	8479 	14442
9  	8479       	43    	10062  	2164.26	8479 	16258
10 	8479       	42    	10505.6	2212.93	8479 	17038
11 	8479       	33    	10130.5	2084.67	8479 	16623
12 	8479       	39    	10241.7	2031.39	8479 	16230
13 	8479       	43    	10712.6	2257.87	8479 	16497
14 	8479       	38    	10273.3	2159.09	8479 	16193
15 	8479       	37    	10465.1	2379.79	8479 	16171
16 	8479       	40    	10551.7	2419.02	8479 	18597
17 	8479       	35    	10404.1	2217.14	8479 	16599
18 	8479       	37    	10231.1	2330.83	8479 	16016
19 	8479       	36    	10610.5	2270.48	8479 	15199
20 	8479       	35    	10443.4	2251.05	8479 	17141
run 3: 8479.00 27 514
gen	best_of_gen	nevals	avg    	std   	min 	max  
0  	8862       	50    	15688.5	2253.6	8862	20624
1  	8656       	41    	13606.9	2288.15	8656	18362
2  	8656       	35    	12254.9	2713.53	8656	17543
3  	8656       	34    	11349.4	2608.07	8656	16886
4  	8479       	40    	10321.8	2040.23	8479	16241
5  	8479       	43    	10652.2	1878.88	8479	16192
6  	8479       	34    	10735.6	2348.22	8479	16218
7  	8479       	42    	10442.5	1881.52	8479	14335
8  	8479       	38    	10483.1	2179.58	8479	16688
9  	8479       	38    	10204.9	1938.63	8479	15474
10 	8479       	38    	10175.3	2019.84	8479	16126
11 	8479       	36    	10221.4	2125.01	8479	15126
12 	8479       	37    	10510  	2135.76	8479	15226
13 	8479       	33    	10224.7	2290.48	8479	16218
14 	8479       	38    	11155.7	2352.75	8479	16499
15 	8479       	34    	10116.3	1985.24	8479	14848
16 	8479       	36    	10444  	2359.23	8479	17019
17 	8479       	39    	10109.1	1970.86	8479	15873
18 	8479       	34    	9880.9 	1722.96	8479	14103
19 	8479       	39    	10195.2	2166.06	8479	15065
20 	8479       	34    	9979.06	2122.54	8479	14703
run 4: 8479.00 22 508
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9400       	50    	15642.4	2240.23	9400	21184
1  	8656       	41    	13957.5	2475.1 	8656	18289
2  	8656       	38    	12709.1	2420.39	8656	19090
3  	8656       	34    	11323.5	2043.56	8656	15542
4  	8656       	41    	11056.1	2268.55	8656	16199
5  	8656       	32    	10748  	2453.86	8656	19617
6  	8656       	40    	10770.2	2119.81	8656	15126
7  	8656       	35    	10748.4	2251.14	8656	16430
8  	8656       	38    	10824  	2183.51	8656	17095
9  	8656       	40    	11029.1	2434.82	8656	17095
10 	8656       	32    	10323.4	2197.17	8656	15810
11 	8656       	35    	10302.3	2224.61	8656	16480
12 	8656       	34    	10359.6	1780.92	8656	13697
13 	8656       	34    	9995.04	1759.08	8656	14844
14 	8656       	43    	11334.4	2252.01	8656	16789
15 	8479       	34    	10760.6	2308.07	8479	16029
16 	8479       	38    	10895.2	2444.04	8479	16406
17 	8479       	39    	10965.4	2140.54	8479	15151
18 	8479       	39    	10971.9	2406.86	8479	16290
19 	8479       	36    	10505.5	2374.08	8479	15942
20 	8479       	40    	10367.1	2066.98	8479	16527
run 5: 8479.00 16 504
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11369      	50    	15733.2	2110.53	11369	19666
1  	11281      	32    	13641.8	1537.7 	11281	16408
2  	8479       	42    	12546.5	1951.06	8479 	18269
3  	8479       	37    	11466.6	2002.82	8479 	17046
4  	8479       	37    	11110.1	2398.35	8479 	16752
5  	8479       	36    	10451.1	1856.12	8479 	15199
6  	8479       	32    	10566.3	2275.31	8479 	16719
7  	8479       	45    	10811.7	2412.67	8479 	16512
8  	8479       	37    	10297.4	1929.96	8479 	15427
9  	8479       	41    	10628.5	2271.24	8479 	16947
10 	8479       	39    	10774.3	2393.02	8479 	17100
11 	8479       	42    	10370.8	2185.53	8479 	15491
12 	8479       	30    	10371.4	2190.73	8479 	15626
13 	8479       	41    	10815  	2682.73	8479 	16363
14 	8479       	33    	9796.18	1929.73	8479 	17263
15 	8479       	35    	10290.8	2060.25	8479 	15629
16 	8479       	38    	10137.7	2386.51	8479 	16480
17 	8479       	43    	11145.6	2480.86	8479 	16296
18 	8479       	36    	9857.54	2350.62	8479 	16459
19 	8479       	31    	10169.4	2208.32	8479 	16293
20 	8479       	40    	10316.7	2309.31	8479 	16151
run 6: 8479.00 32 484
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11435      	50    	16083.9	1935.46	11435	20844
1  	8479       	38    	14382.9	2036.88	8479 	17947
2  	8479       	41    	12961.3	2232.91	8479 	16979
3  	8479       	35    	12271.3	2350.93	8479 	19912
4  	8479       	38    	11474  	2125.53	8479 	15591
5  	8479       	38    	11226.3	2468.39	8479 	16726
6  	8479       	38    	10623.9	2036.79	8479 	15626
7  	8479       	37    	10363.6	2218   	8479 	15997
8  	8479       	36    	9895.42	1759.65	8479 	15626
9  	8479       	33    	10200.9	2047.32	8479 	16151
10 	8479       	44    	10608.7	2202.5 	8479 	15221
11 	8479       	36    	9759.7 	1948.19	8479 	16180
12 	8479       	35    	10053.9	2227.87	8479 	17354
13 	8479       	42    	10053.7	1956.99	8479 	15487
14 	8479       	40    	10219.7	1985.65	8479 	15552
15 	8479       	31    	10288.5	2321.25	8479 	15807
16 	8479       	36    	10530.6	2216.81	8479 	16425
17 	8479       	41    	10692.5	2329.59	8479 	17349
18 	8479       	33    	10222.6	2230.22	8479 	16889
19 	8479       	31    	9941.64	1778.97	8479 	14716
20 	8479       	36    	10666.7	2187   	8479 	16499
run 7: 8479.00 19 498
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10794      	50    	15789.7	1929.49	10794	20028
1  	10175      	32    	14303  	1697.29	10175	18397
2  	8656       	32    	13059.9	1877.26	8656 	17542
3  	8479       	32    	12008.7	2015.31	8479 	18180
4  	8479       	41    	10961.7	1993.69	8479 	14854
5  	8479       	37    	11163.4	2330.11	8479 	15064
6  	8479       	30    	11038.3	2549.15	8479 	16832
7  	8479       	44    	10682.5	2362.89	8479 	18198
8  	8479       	41    	10919.5	2555.21	8479 	16267
9  	8479       	36    	9854.2 	1783.67	8479 	13576
10 	8479       	41    	10898.1	2663.25	8479 	17115
11 	8479       	40    	11093.3	2383.81	8479 	15984
12 	8479       	34    	10183  	2072.14	8479 	15453
13 	8479       	38    	10534.1	2411.39	8479 	16397
14 	8479       	44    	10661.9	2634.14	8479 	18350
15 	8479       	34    	10530.6	2204.57	8479 	15435
16 	8479       	40    	10803.7	2252.39	8479 	16126
17 	8479       	40    	10408.2	2324.35	8479 	17278
18 	8479       	42    	11028.6	2436.88	8479 	16846
19 	8479       	42    	10418.6	2091.61	8479 	16843
20 	8479       	40    	10725.3	2479.78	8479 	16719
run 8: 8479.00 26 505
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11009      	50    	15393.4	1989.01	11009	20898
1  	9361       	33    	13920  	1929.06	9361 	18363
2  	8479       	44    	12516.5	2030.61	8479 	16714
3  	8479       	40    	11599  	2439.35	8479 	18625
4  	8479       	42    	11029  	2094.06	8479 	16012
5  	8479       	37    	10111  	1851.8 	8479 	16541
6  	8479       	36    	10542.5	2329.39	8479 	16594
7  	8479       	35    	10379.5	2473.86	8479 	16848
8  	8479       	42    	10504.4	2241.41	8479 	15420
9  	8479       	37    	10972.8	2805.54	8479 	17760
10 	8479       	41    	10151.2	2155.8 	8479 	15632
11 	8479       	35    	10451.7	2321.7 	8479 	16293
12 	8479       	45    	9935.1 	2136.45	8479 	15792
13 	8479       	37    	10294  	1998.85	8479 	15373
14 	8479       	34    	10257.9	2385.89	8479 	16477
15 	8479       	32    	10658.1	2419.86	8479 	15125
16 	8479       	38    	9798.96	2033.04	8479 	15062
17 	8479       	35    	9729.32	1905.67	8479 	15511
18 	8479       	37    	10465.8	2400.8 	8479 	17380
19 	8479       	43    	11227.1	2688.94	8479 	16878
20 	8479       	38    	10647.9	2094.09	8479 	16286
run 9: 8479.00 25 499
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11557      	50    	15410.7	1915.91	11557	20464
1  	8762       	44    	13707  	2137.69	8762 	19463
2  	8479       	34    	12439.6	2394.87	8479 	16558
3  	8479       	36    	11521.6	2634.29	8479 	18681
4  	8479       	40    	10623.9	2405.72	8479 	16782
5  	8479       	38    	11076  	2205.11	8479 	15976
6  	8479       	41    	11217  	2198.39	8479 	17836
7  	8479       	35    	10372.1	2157.14	8479 	16582
8  	8479       	39    	10100.9	1997.24	8479 	16311
9  	8479       	34    	10025.9	2043.82	8479 	15231
10 	8479       	36    	9793.82	1976.73	8479 	16245
11 	8479       	34    	10272.1	2052.49	8479 	14268
12 	8479       	35    	10148.8	2009.03	8479 	15867
13 	8479       	46    	11342.9	2312.71	8479 	16889
14 	8479       	45    	10926.1	2482.92	8479 	16775
15 	8479       	36    	10730.8	2424.67	8479 	18126
16 	8479       	31    	10211.5	2241.64	8479 	16495
17 	8479       	35    	10399.2	2307.08	8479 	16450
18 	8479       	34    	10311.7	2519.73	8479 	17100
19 	8479       	39    	10219.1	2117.45	8479 	15935
20 	8479       	38    	10518.9	2131.84	8479 	15861
run 0: 8479.00 13 493
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11249      	50    	15930.5	2075.17	11249	21666
1  	8762       	42    	14505.6	2167.74	8762 	19632
2  	8762       	35    	13135.3	2266.83	8762 	19385
3  	8762       	37    	12042.2	1888.73	8762 	16579
4  	8762       	39    	11217.1	1749.68	8762 	15435
5  	8656       	40    	11007.6	2281.02	8656 	16142
6  	8656       	39    	10739.2	2212   	8656 	16223
7  	8656       	36    	10914  	2185.01	8656 	16120
8  	8479       	40    	10766.3	2210.16	8479 	16367
9  	8479       	38    	10358.6	2155.7 	8479 	15958
10 	8479       	36    	10269.8	2062.83	8479 	15844
11 	8479       	39    	10554.3	2238.63	8479 	16468
12 	8479       	35    	10418.9	2344.75	8479 	15996
13 	8479       	39    	10590.5	2269.54	8479 	15844
14 	8479       	38    	10381.4	2111.04	8479 	15012
15 	8479       	39    	10172.5	2069.14	8479 	15682
16 	8479       	33    	10749.3	2601.21	8479 	16639
17 	8479       	43    	11089.3	2406.42	8479 	17100
18 	8479       	40    	10885.3	2068.54	8479 	15630
19 	8479       	41    	10237.8	2129.86	8479 	16229
20 	8479       	39    	10992.5	2602.21	8479 	19028
run 1: 8479.00 20 517
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10805      	50    	15365.6	1812.86	10805	19454
1  	8862       	34    	13430.7	1537.26	8862 	16098
2  	8479       	42    	12618.6	2078.29	8479 	17879
3  	8479       	38    	11641.6	1994.66	8479 	17026
4  	8479       	40    	11158.7	2047.12	8479 	15696
5  	8479       	35    	11307.2	2245.9 	8479 	16158
6  	8479       	42    	10640.1	2300.77	8479 	16595
7  	8479       	37    	10511.5	2276.42	8479 	16455
8  	8479       	33    	10284.7	2103.18	8479 	16461
9  	8479       	41    	10800.5	2292.64	8479 	16356
10 	8479       	38    	10380  	1836.39	8479 	13726
11 	8479       	37    	10051.9	1979.53	8479 	15078
12 	8479       	36    	9783.86	1922.17	8479 	15603
13 	8479       	36    	10794.7	2448.73	8479 	15909
14 	8479       	43    	10975.6	2158.61	8479 	16156
15 	8479       	34    	10514.4	2605   	8479 	16911
16 	8479       	42    	10499.6	2429.44	8479 	16613
17 	8479       	39    	10435.8	2232.35	8479 	17019
18 	8479       	33    	10510.6	2532.29	8479 	17809
19 	8479       	37    	10134.2	2194.12	8479 	15867
20 	8479       	35    	10321.5	2334.29	8479 	15818
run 2: 8479.00 30 502
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11397      	50    	15388.3	1940.27	11397	18615
1  	8506       	43    	13678.6	1942.19	8506 	16648
2  	8479       	43    	12543  	2323.61	8479 	16612
3  	8479       	34    	11810.2	2426.1 	8479 	16723
4  	8479       	38    	11010.5	2440.89	8479 	16946
5  	8479       	38    	10466.9	2378.36	8479 	16616
6  	8479       	34    	10791.3	2274.42	8479 	16333
7  	8479       	36    	10149  	2032.25	8479 	15926
8  	8479       	40    	10872.8	2408.84	8479 	16271
9  	8479       	41    	10344.5	2337.67	8479 	17805
10 	8479       	39    	10340.4	2180.28	8479 	16973
11 	8479       	35    	10384.2	2136.92	8479 	16598
12 	8479       	43    	10219.3	1785.34	8479 	15598
13 	8479       	43    	10742.6	2645.04	8479 	18112
14 	8479       	33    	10420  	2025.82	8479 	15657
15 	8479       	35    	10469.9	1906.86	8479 	14863
16 	8479       	38    	10044.9	1649.57	8479 	14034
17 	8479       	37    	10665.9	2332.97	8479 	16052
18 	8479       	37    	10284.1	2379.59	8479 	17920
19 	8479       	38    	10578.4	2379.92	8479 	18151
20 	8479       	42    	10287.1	2301.24	8479 	16360
run 3: 8479.00 19 520
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	8862       	50    	15729.8	2228.28	8862	20624
1  	8656       	41    	13680.1	2243.71	8656	18362
2  	8656       	36    	12501.6	2642.42	8656	17397
3  	8656       	34    	11359.3	2548.32	8656	16886
4  	8479       	40    	10789.8	2431.09	8479	16621
5  	8479       	47    	11204.2	2148.56	8479	16910
6  	8479       	34    	10564.6	2301.42	8479	16257
7  	8479       	40    	10877.2	2214.92	8479	16027
8  	8479       	42    	11109.3	2517.45	8479	17212
9  	8479       	35    	10138.8	2005.5 	8479	15014
10 	8479       	37    	10264.6	2357.23	8479	18120
11 	8479       	37    	10585.3	2432.62	8479	19148
12 	8479       	36    	10690.5	2353.59	8479	15931
13 	8479       	37    	10101.8	2198.38	8479	15817
14 	8479       	38    	10728.2	2426.4 	8479	16461
15 	8479       	41    	10171.7	2158.24	8479	16437
16 	8479       	39    	9958.54	1866.59	8479	14836
17 	8479       	35    	10046.5	2071.43	8479	16515
18 	8479       	40    	10141.8	1992.89	8479	15678
19 	8479       	39    	10256.8	2071.6 	8479	14711
20 	8479       	34    	10081.4	2171.86	8479	16157
run 4: 8479.00 33 506
gen	best_of_gen	nevals	avg    	std 	min 	max  
0  	9400       	50    	15672.3	2242	9400	21263
1  	8479       	41    	13977.5	2488.14	8479	18289
2  	8479       	38    	12754.6	2419.43	8479	19090
3  	8479       	34    	11238.3	2109.84	8479	16194
4  	8479       	40    	11152.5	2408.28	8479	18524
5  	8479       	31    	10147.3	1891.51	8479	15777
6  	8479       	41    	10735.1	2331.54	8479	16333
7  	8479       	32    	10393.7	2299.42	8479	16861
8  	8479       	39    	10681.1	2355.78	8479	16421
9  	8479       	37    	11214.8	2497.3 	8479	16622
10 	8479       	40    	10625.9	2295.44	8479	16129
11 	8479       	41    	10450  	2091.27	8479	15097
12 	8479       	39    	10555.5	2558.76	8479	16477
13 	8479       	38    	10704.8	2513.02	8479	17769
14 	8479       	40    	10028.8	2229.57	8479	16702
15 	8479       	38    	10826.6	2444.6 	8479	16194
16 	8479       	35    	10915.5	2308.8 	8479	16091
17 	8479       	36    	9837.1 	1766.82	8479	14839
18 	8479       	39    	10507.7	2431.8 	8479	17986
19 	8479       	42    	10295.1	2260.87	8479	15754
20 	8479       	37    	10071.2	1890.39	8479	14277
run 5: 8479.00 24 498
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11369      	50    	15757.8	2109.27	11369	19666
1  	11281      	32    	13666.6	1540.43	11281	16579
2  	8479       	42    	12737.4	2047.22	8479 	18302
3  	8479       	40    	11720.7	1785.52	8479 	15044
4  	8479       	40    	11215  	2186.11	8479 	16753
5  	8479       	40    	11256.7	2205.67	8479 	15637
6  	8479       	40    	10889.4	2066.64	8479 	16594
7  	8479       	38    	10778.8	2038.92	8479 	14314
8  	8479       	36    	10737.1	2354.92	8479 	16270
9  	8479       	36    	10540.1	2291.73	8479 	16208
10 	8479       	45    	10901.2	2284.96	8479 	16632
11 	8479       	42    	10655.6	2223.14	8479 	16881
12 	8479       	39    	10744.2	2197.99	8479 	16194
13 	8479       	39    	11003  	2680.28	8479 	17360
14 	8479       	40    	11028.1	2365.97	8479 	16160
15 	8479       	43    	11025.8	2146.26	8479 	16861
16 	8479       	41    	11218.1	2433.66	8479 	16437
17 	8479       	40    	10639.5	2392.17	8479 	16639
18 	8479       	40    	10063.6	1969.58	8479 	15501
19 	8479       	31    	10329.4	2208.62	8479 	16142
20 	8479       	36    	10637.4	2450.87	8479 	15455
run 6: 8479.00 25 509
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11581      	50    	16109.1	1924.75	11581	20948
1  	10186      	37    	14005.2	1861.32	10186	17757
2  	8479       	36    	13056.5	2306.02	8479 	18472
3  	8479       	34    	11775.4	1889.45	8479 	16254
4  	8479       	32    	11531.7	2218.7 	8479 	17341
5  	8479       	36    	11252.3	1874.26	8479 	15126
6  	8479       	33    	10721.6	2191.62	8479 	16030
7  	8479       	35    	9963.3 	1862.32	8479 	16894
8  	8479       	43    	10175  	1894.49	8479 	14762
9  	8479       	39    	10394.3	2287.01	8479 	15626
10 	8479       	44    	10872.3	2478.14	8479 	16321
11 	8479       	34    	10120.1	1896.68	8479 	15571
12 	8479       	37    	10502.6	2351.46	8479 	18460
13 	8479       	35    	10030.7	1832.89	8479 	14442
14 	8479       	35    	10329.1	1972.59	8479 	15937
15 	8479       	40    	10692  	2392.4 	8479 	15413
16 	8479       	37    	10424.7	2261.05	8479 	17079
17 	8479       	41    	10617.1	2143.22	8479 	16435
18 	8479       	36    	10134.6	2106.77	8479 	15844
19 	8479       	34    	9811.4 	1617.39	8479 	14584
20 	8479       	35    	10396.4	2457.9 	8479 	17037
run 7: 8479.00 22 508
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10794      	50    	15813.7	1930.77	10794	20168
1  	10175      	32    	14324.4	1693.78	10175	18397
2  	10175      	32    	13251.6	1721.53	10175	17542
3  	9215       	33    	12331.3	1968.25	9215 	20158
4  	8479       	37    	11322.5	1621.06	8479 	16158
5  	8479       	42    	11680  	2164.14	8479 	16358
6  	8479       	30    	11216.1	2284.21	8479 	16582
7  	8479       	42    	10681.4	2175.27	8479 	16186
8  	8479       	42    	10766.9	2603.54	8479 	18396
9  	8479       	34    	9736.6 	1741.26	8479 	15155
10 	8479       	40    	10973  	2621.54	8479 	16397
11 	8479       	40    	10962.7	2292.75	8479 	16293
12 	8479       	36    	10829.8	2287.86	8479 	16620
13 	8479       	37    	10345.6	2180.81	8479 	15366
14 	8479       	39    	10371  	2307.69	8479 	18350
15 	8479       	33    	10154.1	1722.57	8479 	14009
16 	8479       	42    	10781.3	2340.66	8479 	15952
17 	8479       	41    	10997.4	2662.09	8479 	18389
18 	8479       	46    	11188.4	2419.06	8479 	16846
19 	8479       	40    	10404.4	2156.95	8479 	16843
20 	8479       	34    	10307.7	2366.48	8479 	16608
run 8: 8479.00 18 503
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11009      	50    	15412.5	1989.38	11009	20898
1  	9361       	33    	13942.3	1929.82	9361 	18363
2  	8656       	44    	12524.4	2015.39	8656 	16714
3  	8479       	40    	11702.3	2409.7 	8479 	18625
4  	8479       	43    	11092.9	1905.15	8479 	15199
5  	8479       	35    	10650.5	2134.5 	8479 	15677
6  	8479       	39    	10440  	2270.19	8479 	16632
7  	8479       	39    	10509.4	2099.46	8479 	16484
8  	8479       	42    	10932.4	2473.85	8479 	16930
9  	8479       	39    	10972.4	2773.48	8479 	16846
